,PC1,PC2,cluster_kmeans
53,-0.32028518540480755,0.6238340608541337,1
54,-1.0937638734520612,1.5286309644153075,1
55,7.207696131423431,2.125935386794068,0
56,2.8782050011987645,0.2861428400140838,0
57,-0.2947349819056329,1.168504851895829,1
58,-0.39516218142991,1.3174335727092383,1
59,0.29596804107975355,-0.028325100396763527,0
60,-0.11819683737151167,0.22640304816410148,1
61,2.332326236705985,-1.1367906643705545,0
62,0.5456764984118808,1.20880470638714,0
63,0.036995855123282025,0.7890372748431977,1
64,-0.7453296961058912,1.3341183821337512,1
65,0.18603045418427794,0.3566483317177777,0
66,3.5343422657465844,1.2046415961195849,0
67,2.4130080198349053,0.8038015244261266,0
68,-1.7230194861795909,0.952991629166485,1
69,3.162737031379007,0.40238717291951687,0
70,2.333764641953856,2.737536004287823,0
71,4.951335753790688,0.27757450677587525,0
72,-0.028394675181392263,0.6932096195675016,1
73,2.19199818798125,3.2140529470922554,0
74,-1.0196443812785123,1.491685337951515,1
75,3.444223236198272,-0.5402908009824048,0
76,1.9946309899246368,1.3896101865323112,0
77,-2.4562454988956453,0.43392083160812656,1
78,-1.2214069249041652,-0.8669080923756192,1
79,2.4899667229265594,1.795910625612591,0
80,-2.6575912165666797,0.6557967821447221,1
81,0.29012448908545047,1.5896563759461495,0
82,-1.10211076512836,1.1029694468441524,1
83,-0.7870163143584181,1.3242395821547492,1
84,2.409554182435769,1.0830054742864677,0
85,-2.2311224439035686,-1.1951258487783045,1
86,4.057349465451128,0.818031068533083,0
87,-0.7223181292095437,0.08416660268497898,1
88,-0.11093492041072474,0.7483082531934864,1
89,1.1426966160011556,3.484196564721625,0
90,1.7764546068348894,0.3943009400948718,0
91,2.017290417778285,1.274641651743619,0
92,1.2366981444494336,0.9447476508383379,0
93,0.11382167130469696,1.0212992817222413,1
94,-0.25516015160141353,0.9636642887677007,1
95,0.7386534558258554,0.9788039477544772,0
96,0.8929304988117877,0.13531826346444759,0
97,-0.3976024627519337,1.139562380048355,1
98,0.3722616952656878,-0.14100640059466307,0
99,-0.39939252985860774,0.7668889119014376,1
100,5.0772101925917745,0.2576729501374632,0
101,3.3744628453344103,0.48729499341252036,0
102,2.456732474741876,2.0378984929397888,0
103,3.8308339904146793,-0.23379004059725547,0
104,0.07595251761745637,0.7991347817779366,1
105,3.2725829499087453,0.8618372847552384,0
106,3.8292714994145287,1.9399020984942459,0
107,0.25464027780307924,0.7221162384060565,0
108,0.023793276584262397,0.034077265027704584,1
109,2.267218343529889,0.7329696200219438,0
110,3.1128569119807135,0.4058611027714907,0
111,1.6508453529952136,0.49588667779481194,0
112,2.859302841242331,0.6354771975007394,0
113,0.9421313500111803,0.25268777099222595,0
114,-1.9141202829642305,1.6106159785749747,1
115,3.363562590897183,-0.2588973508546562,0
116,-0.6039671060181362,0.5369667048468346,1
117,-1.3986668514626275,-0.4060994305721795,1
118,-1.2114362112175188,0.6015767204377471,1
119,1.0868142017772326,-0.41860913654577314,0
120,0.27597757625734687,0.851828704263095,1
121,-0.8575263240444055,-0.3607448062297157,1
122,2.2475589623524375,0.8652107095631371,0
123,1.4735286980090256,1.858715045036811,0
124,1.677718766790823,1.955675100724399,0
125,-1.3958909052769235,1.295635678084866,1
126,-3.3319407030806105,-0.6332309040551093,1
127,0.20155348687852426,1.2966857007311916,1
128,-0.2925556557690476,-1.125040492819943,1
129,-2.850012635447042,0.9857275642042412,1
130,-0.2086607617952631,1.230750756924259,1
131,-1.9529681416030593,-1.3000475106839708,1
132,-0.257224967147717,0.4863133763266808,1
133,0.01945615336426065,1.6243728688455068,1
134,-1.7364773800519027,1.930833726132064,1
135,0.4018130047516683,0.7646082390553053,0
136,2.233978874185212,-0.09138518644508019,0
137,2.306809320067717,-0.6434696039424398,0
138,-1.1984586267712358,0.2769335321101678,1
139,1.7843959385404107,0.6651999712564018,0
140,-0.47346523414424674,0.9094993430204273,1
141,-1.7645049375026696,-0.22598397160483708,1
142,1.5407064258831682,-0.16651137761847318,0
143,3.067321153591915,0.012919443981446494,0
144,1.5437853341109584,-0.3339152277361132,0
